date,open,high,low,close,volume,change_percent,avg_vol_20d
1929-09-03,31.82,31.82,31.82,31.82,0,0.35,0.0
1929-09-04,31.72,31.72,31.72,31.72,0,-0.31,0.0
1929-09-05,31.02,31.02,31.02,31.02,0,-2.21,0.0
1929-09-06,31.83,31.83,31.83,31.83,0,2.61,0.0
1929-09-09,31.67,31.67,31.67,31.67,0,-0.5,0.0
1929-09-10,31.1,31.1,31.1,31.1,0,-1.8,0.0
1929-09-11,31.53,31.53,31.53,31.53,0,1.38,0.0
1929-09-12,31.17,31.17,31.17,31.17,0,-1.14,0.0
1929-09-13,31.38,31.38,31.38,31.38,0,0.67,0.0
1929-09-16,31.86,31.86,31.86,31.86,0,1.53,0.0
1929-09-17,31.6,31.6,31.6,31.6,0,-0.82,0.0
1929-09-18,31.68,31.68,31.68,31.68,0,0.25,0.0
1929-09-19,31.73,31.73,31.73,31.73,0,0.16,0.0
1929-09-20,31.39,31.39,31.39,31.39,0,-1.07,0.0
1929-09-23,31.38,31.38,31.38,31.38,0,-0.03,0.0
1929-09-24,30.8,30.8,30.8,30.8,0,-1.85,0.0
1929-09-25,30.85,30.85,30.85,30.85,0,0.16,0.0
1929-09-26,31.13,31.13,31.13,31.13,0,0.91,0.0
1929-09-27,30.27,30.27,30.27,30.27,0,-2.76,0.0
1929-09-30,30.16,30.16,30.16,30.16,0,-0.36,0.0
1929-10-01,29.98,29.98,29.98,29.98,0,-0.6,0.0
1929-10-02,30.2,30.2,30.2,30.2,0,0.73,0.0
1929-10-03,28.95,28.95,28.95,28.95,0,-4.14,0.0
1929-10-04,28.65,28.65,28.65,28.65,0,-1.04,0.0
1929-10-07,30.44,30.44,30.44,30.44,0,6.25,0.0
1929-10-08,30.34,30.34,30.34,30.34,0,-0.33,0.0
1929-10-09,30.27,30.27,30.27,30.27,0,-0.23,0.0
1929-10-10,30.81,30.81,30.81,30.81,0,1.78,0.0
1929-10-11,30.76,30.76,30.76,30.76,0,-0.16,0.0
1929-10-14,30.55,30.55,30.55,30.55,0,-0.68,0.0
1929-10-15,30.3,30.3,30.3,30.3,0,-0.82,0.0
1929-10-16,29.24,29.24,29.24,29.24,0,-3.5,0.0
1929-10-17,29.69,29.69,29.69,29.69,0,1.54,0.0
1929-10-18,28.84,28.84,28.84,28.84,0,-2.86,0.0
1929-10-21,27.73,27.73,27.73,27.73,0,-3.85,0.0
1929-10-22,28.27,28.27,28.27,28.27,0,1.95,0.0
1929-10-23,26.6,26.6,26.6,26.6,0,-5.91,0.0
1929-10-24,25.75,25.75,25.75,25.75,0,-3.2,0.0
1929-10-25,26.12,26.12,26.12,26.12,0,1.44,0.0
1929-10-28,22.74,22.74,22.74,22.74,0,-12.94,0.0
1929-10-29,20.43,20.43,20.43,20.43,0,-10.16,0.0
1929-10-30,22.99,22.99,22.99,22.99,0,12.53,0.0
1929-10-31,24.15,24.15,24.15,24.15,0,5.05,0.0
1929-11-04,22.88,22.88,22.88,22.88,0,-5.26,0.0
1929-11-06,20.61,20.61,20.61,20.61,0,-9.92,0.0
1929-11-07,21.37,21.37,21.37,21.37,0,3.69,0.0
1929-11-08,21.18,21.18,21.18,21.18,0,-0.89,0.0
1929-11-11,19.86,19.86,19.86,19.86,0,-6.23,0.0
1929-11-12,18.73,18.73,18.73,18.73,0,-5.69,0.0
1929-11-13,17.66,17.66,17.66,17.66,0,-5.71,0.0
1929-11-14,19.24,19.24,19.24,19.24,0,8.95,0.0
1929-11-15,20.3,20.3,20.3,20.3,0,5.51,0.0
1929-11-18,20.09,20.09,20.09,20.09,0,-1.03,0.0
1929-11-19,20.7,20.7,20.7,20.7,0,3.04,0.0
1929-11-20,21.27,21.27,21.27,21.27,0,2.75,0.0
1929-11-21,21.61,21.61,21.61,21.61,0,1.6,0.0
1929-11-22,21.53,21.53,21.53,21.53,0,-0.37,0.0
1929-11-25,21.28,21.28,21.28,21.28,0,-1.16,0.0
1929-11-26,20.66,20.66,20.66,20.66,0,-2.91,0.0
1929-11-27,20.92,20.92,20.92,20.92,0,1.26,0.0
1929-12-02,20.95,20.95,20.95,20.95,0,0.14,0.0
1929-12-03,21.65,21.65,21.65,21.65,0,3.34,0.0
1929-12-04,22.05,22.05,22.05,22.05,0,1.85,0.0
1929-12-05,21.87,21.87,21.87,21.87,0,-0.82,0.0
1929-12-06,22.45,22.45,22.45,22.45,0,2.65,0.0
1929-12-09,22.4,22.4,22.4,22.4,0,-0.22,0.0
1929-12-10,22.57,22.57,22.57,22.57,0,0.76,0.0
1929-12-11,22.38,22.38,22.38,22.38,0,-0.84,0.0
1929-12-12,21.17,21.17,21.17,21.17,0,-5.41,0.0
1929-12-13,21.7,21.7,21.7,21.7,0,2.5,0.0
1929-12-16,21.33,21.33,21.33,21.33,0,-1.71,0.0
1929-12-17,21.56,21.56,21.56,21.56,0,1.08,0.0
1929-12-18,21.42,21.42,21.42,21.42,0,-0.65,0.0
1929-12-19,20.85,20.85,20.85,20.85,0,-2.66,0.0
1929-12-20,20.16,20.16,20.16,20.16,0,-3.31,0.0
1929-12-23,20.26,20.26,20.26,20.26,0,0.5,0.0
1929-12-24,20.39,20.39,20.39,20.39,0,0.64,0.0
1929-12-26,20.84,20.84,20.84,20.84,0,2.21,0.0
1929-12-27,20.82,20.82,20.82,20.82,0,-0.1,0.0
1929-12-30,20.89,20.89,20.89,20.89,0,0.34,0.0
1929-12-31,21.45,21.45,21.45,21.45,0,2.68,0.0
1930-01-02,21.18,21.18,21.18,21.18,0,-1.26,0.0
1930-01-03,21.23,21.23,21.23,21.23,0,0.24,0.0
1930-01-06,21.5,21.5,21.5,21.5,0,1.27,0.0
1930-01-07,21.31,21.31,21.31,21.31,0,-0.88,0.0
1930-01-08,21.29,21.29,21.29,21.29,0,-0.09,0.0
1930-01-09,21.62,21.62,21.62,21.62,0,1.55,0.0
1930-01-10,21.55,21.55,21.55,21.55,0,-0.32,0.0
1930-01-13,21.52,21.52,21.52,21.52,0,-0.14,0.0
1930-01-14,21.56,21.56,21.56,21.56,0,0.19,0.0
1930-01-15,21.65,21.65,21.65,21.65,0,0.42,0.0
1930-01-16,21.5,21.5,21.5,21.5,0,-0.69,0.0
1930-01-17,21.31,21.31,21.31,21.31,0,-0.88,0.0
1930-01-20,21.5,21.5,21.5,21.5,0,0.89,0.0
1930-01-21,21.61,21.61,21.61,21.61,0,0.51,0.0
1930-01-22,21.63,21.63,21.63,21.63,0,0.09,0.0
1930-01-23,21.84,21.84,21.84,21.84,0,0.97,0.0
1930-01-24,22.04,22.04,22.04,22.04,0,0.92,0.0
1930-01-27,22.21,22.21,22.21,22.21,0,0.77,0.0
1930-01-28,22.1,22.1,22.1,22.1,0,-0.5,0.0
1930-01-29,22.35,22.35,22.35,22.35,0,1.13,0.0
1930-01-30,22.47,22.47,22.47,22.47,0,0.54,0.0
1930-01-31,22.79,22.79,22.79,22.79,0,1.42,0.0
1930-02-03,22.74,22.74,22.74,22.74,0,-0.22,0.0
1930-02-04,23.01,23.01,23.01,23.01,0,1.19,0.0
1930-02-05,23.31,23.31,23.31,23.31,0,1.3,0.0
1930-02-06,23.06,23.06,23.06,23.06,0,-1.07,0.0
1930-02-07,22.97,22.97,22.97,22.97,0,-0.39,0.0
1930-02-10,23.12,23.12,23.12,23.12,0,0.65,0.0
1930-02-11,23.32,23.32,23.32,23.32,0,0.87,0.0
1930-02-13,23.36,23.36,23.36,23.36,0,0.17,0.0
1930-02-14,23.35,23.35,23.35,23.35,0,-0.04,0.0
1930-02-17,23.26,23.26,23.26,23.26,0,-0.39,0.0
1930-02-18,23.28,23.28,23.28,23.28,0,0.09,0.0
1930-02-19,23.07,23.07,23.07,23.07,0,-0.9,0.0
1930-02-20,22.64,22.64,22.64,22.64,0,-1.86,0.0
1930-02-21,22.92,22.92,22.92,22.92,0,1.24,0.0
1930-02-24,22.68,22.68,22.68,22.68,0,-1.05,0.0
1930-02-25,22.89,22.89,22.89,22.89,0,0.93,0.0
1930-02-26,23.11,23.11,23.11,23.11,0,0.96,0.0
1930-02-27,23.08,23.08,23.08,23.08,0,-0.13,0.0
1930-02-28,23.28,23.28,23.28,23.28,0,0.87,0.0
1930-03-03,23.36,23.36,23.36,23.36,0,0.34,0.0
1930-03-04,23.54,23.54,23.54,23.54,0,0.77,0.0
1930-03-05,23.36,23.36,23.36,23.36,0,-0.76,0.0
1930-03-06,23.59,23.59,23.59,23.59,0,0.98,0.0
1930-03-07,23.59,23.59,23.59,23.59,0,0.0,0.0
1930-03-10,23.67,23.67,23.67,23.67,0,0.34,0.0
1930-03-11,23.72,23.72,23.72,23.72,0,0.21,0.0
1930-03-12,23.46,23.46,23.46,23.46,0,-1.1,0.0
1930-03-13,23.6,23.6,23.6,23.6,0,0.6,0.0
1930-03-14,23.45,23.45,23.45,23.45,0,-0.64,0.0
1930-03-17,23.67,23.67,23.67,23.67,0,0.94,0.0
1930-03-18,23.9,23.9,23.9,23.9,0,0.97,0.0
1930-03-19,24.03,24.03,24.03,24.03,0,0.54,0.0
1930-03-20,24.14,24.14,24.14,24.14,0,0.46,0.0
1930-03-21,24.29,24.29,24.29,24.29,0,0.62,0.0
1930-03-24,24.28,24.28,24.28,24.28,0,-0.04,0.0
1930-03-25,24.25,24.25,24.25,24.25,0,-0.12,0.0
1930-03-26,24.62,24.62,24.62,24.62,0,1.53,0.0
1930-03-27,24.57,24.57,24.57,24.57,0,-0.2,0.0
1930-03-28,24.85,24.85,24.85,24.85,0,1.14,0.0
1930-03-31,24.15,24.15,24.15,24.15,0,-2.82,0.0
1930-04-01,25.37,25.37,25.37,25.37,0,5.05,0.0
1930-04-02,25.11,25.11,25.11,25.11,0,-1.02,0.0
1930-04-03,25.16,25.16,25.16,25.16,0,0.2,0.0
1930-04-04,25.54,25.54,25.54,25.54,0,1.51,0.0
1930-04-07,25.6,25.6,25.6,25.6,0,0.23,0.0
1930-04-08,25.46,25.46,25.46,25.46,0,-0.55,0.0
1930-04-09,25.87,25.87,25.87,25.87,0,1.61,0.0
1930-04-10,25.92,25.92,25.92,25.92,0,0.19,0.0
1930-04-11,25.84,25.84,25.84,25.84,0,-0.31,0.0
1930-04-14,25.73,25.73,25.73,25.73,0,-0.43,0.0
1930-04-15,25.74,25.74,25.74,25.74,0,0.04,0.0
1930-04-16,25.56,25.56,25.56,25.56,0,-0.7,0.0
1930-04-17,25.75,25.75,25.75,25.75,0,0.74,0.0
1930-04-21,25.29,25.29,25.29,25.29,0,-1.79,0.0
1930-04-22,25.5,25.5,25.5,25.5,0,0.83,0.0
1930-04-23,25.55,25.55,25.55,25.55,0,0.2,0.0
1930-04-24,25.35,25.35,25.35,25.35,0,-0.78,0.0
1930-04-25,25.32,25.32,25.32,25.32,0,-0.12,0.0
1930-04-28,24.76,24.76,24.76,24.76,0,-2.21,0.0
1930-04-29,24.73,24.73,24.73,24.73,0,-0.12,0.0
1930-04-30,24.9,24.9,24.9,24.9,0,0.69,0.0
1930-05-01,24.3,24.3,24.3,24.3,0,-2.41,0.0
1930-05-02,23.57,23.57,23.57,23.57,0,-3.0,0.0
1930-05-05,22.98,22.98,22.98,22.98,0,-2.5,0.0
1930-05-06,23.76,23.76,23.76,23.76,0,3.39,0.0
1930-05-07,23.31,23.31,23.31,23.31,0,-1.89,0.0
1930-05-08,23.4,23.4,23.4,23.4,0,0.39,0.0
1930-05-09,23.69,23.69,23.69,23.69,0,1.24,0.0
1930-05-12,24.09,24.09,24.09,24.09,0,1.69,0.0
1930-05-13,24.42,24.42,24.42,24.42,0,1.37,0.0
1930-05-14,24.57,24.57,24.57,24.57,0,0.61,0.0
1930-05-15,24.17,24.17,24.17,24.17,0,-1.63,0.0
1930-05-16,24.28,24.28,24.28,24.28,0,0.46,0.0
1930-05-19,23.75,23.75,23.75,23.75,0,-2.18,0.0
1930-05-20,23.86,23.86,23.86,23.86,0,0.46,0.0
1930-05-21,23.74,23.74,23.74,23.74,0,-0.5,0.0
1930-05-22,23.79,23.79,23.79,23.79,0,0.21,0.0
1930-05-23,24.03,24.03,24.03,24.03,0,1.01,0.0
1930-05-26,24.23,24.23,24.23,24.23,0,0.83,0.0
1930-05-27,24.24,24.24,24.24,24.24,0,0.04,0.0
1930-05-28,24.38,24.38,24.38,24.38,0,0.58,0.0
1930-05-29,24.49,24.49,24.49,24.49,0,0.45,0.0
1930-06-02,24.4,24.4,24.4,24.4,0,-0.37,0.0
1930-06-03,24.18,24.18,24.18,24.18,0,-0.9,0.0
1930-06-04,24.29,24.29,24.29,24.29,0,0.45,0.0
1930-06-05,23.91,23.91,23.91,23.91,0,-1.56,0.0
1930-06-06,23.52,23.52,23.52,23.52,0,-1.63,0.0
1930-06-09,22.38,22.38,22.38,22.38,0,-4.85,0.0
1930-06-10,23.01,23.01,23.01,23.01,0,2.82,0.0
1930-06-11,22.2,22.2,22.2,22.2,0,-3.52,0.0
1930-06-12,22.13,22.13,22.13,22.13,0,-0.32,0.0
1930-06-13,22.26,22.26,22.26,22.26,0,0.59,0.0
1930-06-16,20.56,20.56,20.56,20.56,0,-7.64,0.0
1930-06-17,20.58,20.58,20.58,20.58,0,0.1,0.0
1930-06-18,19.86,19.86,19.86,19.86,0,-3.5,0.0
1930-06-19,20.79,20.79,20.79,20.79,0,4.68,0.0
1930-06-20,20.25,20.25,20.25,20.25,0,-2.6,0.0
1930-06-23,20.09,20.09,20.09,20.09,0,-0.79,0.0
1930-06-24,19.39,19.39,19.39,19.39,0,-3.48,0.0
1930-06-25,19.54,19.54,19.54,19.54,0,0.77,0.0
1930-06-26,20.0,20.0,20.0,20.0,0,2.35,0.0
1930-06-27,19.81,19.81,19.81,19.81,0,-0.95,0.0
1930-06-30,20.46,20.46,20.46,20.46,0,3.28,0.0
1930-07-01,20.24,20.24,20.24,20.24,0,-1.08,0.0
1930-07-02,20.46,20.46,20.46,20.46,0,1.09,0.0
1930-07-03,20.25,20.25,20.25,20.25,0,-1.03,0.0
1930-07-07,19.83,19.83,19.83,19.83,0,-2.07,0.0
1930-07-08,19.97,19.97,19.97,19.97,0,0.71,0.0
1930-07-09,20.26,20.26,20.26,20.26,0,1.45,0.0
1930-07-10,20.77,20.77,20.77,20.77,0,2.52,0.0
1930-07-11,20.55,20.55,20.55,20.55,0,-1.06,0.0
1930-07-14,21.36,21.36,21.36,21.36,0,3.94,0.0
1930-07-15,21.32,21.32,21.32,21.32,0,-0.19,0.0
1930-07-16,21.48,21.48,21.48,21.48,0,0.75,0.0
1930-07-17,21.58,21.58,21.58,21.58,0,0.47,0.0
1930-07-18,21.77,21.77,21.77,21.77,0,0.88,0.0
1930-07-21,20.94,20.94,20.94,20.94,0,-3.81,0.0
1930-07-22,21.32,21.32,21.32,21.32,0,1.81,0.0
1930-07-23,21.66,21.66,21.66,21.66,0,1.59,0.0
1930-07-24,21.38,21.38,21.38,21.38,0,-1.29,0.0
1930-07-25,21.5,21.5,21.5,21.5,0,0.56,0.0
1930-07-28,21.82,21.82,21.82,21.82,0,1.49,0.0
1930-07-29,21.65,21.65,21.65,21.65,0,-0.78,0.0
1930-07-30,21.08,21.08,21.08,21.08,0,-2.63,0.0
1930-07-31,21.21,21.21,21.21,21.21,0,0.62,0.0
1930-08-01,21.11,21.11,21.11,21.11,0,-0.47,0.0
1930-08-04,21.52,21.52,21.52,21.52,0,1.94,0.0
1930-08-05,21.52,21.52,21.52,21.52,0,0.0,0.0
1930-08-06,21.18,21.18,21.18,21.18,0,-1.58,0.0
1930-08-07,21.06,21.06,21.06,21.06,0,-0.57,0.0
1930-08-08,20.27,20.27,20.27,20.27,0,-3.75,0.0
1930-08-11,20.4,20.4,20.4,20.4,0,0.64,0.0
1930-08-12,19.88,19.88,19.88,19.88,0,-2.55,0.0
1930-08-13,20.15,20.15,20.15,20.15,0,1.36,0.0
1930-08-14,20.16,20.16,20.16,20.16,0,0.05,0.0
1930-08-15,20.7,20.7,20.7,20.7,0,2.68,0.0
1930-08-18,20.54,20.54,20.54,20.54,0,-0.77,0.0
1930-08-19,20.74,20.74,20.74,20.74,0,0.97,0.0
1930-08-20,20.85,20.85,20.85,20.85,0,0.53,0.0
1930-08-21,20.64,20.64,20.64,20.64,0,-1.01,0.0
1930-08-22,20.79,20.79,20.79,20.79,0,0.73,0.0
1930-08-25,20.68,20.68,20.68,20.68,0,-0.53,0.0
1930-08-26,20.98,20.98,20.98,20.98,0,1.45,0.0
1930-08-27,21.14,21.14,21.14,21.14,0,0.76,0.0
1930-08-28,21.13,21.13,21.13,21.13,0,-0.05,0.0
1930-08-29,21.37,21.37,21.37,21.37,0,1.14,0.0
1930-09-02,21.38,21.38,21.38,21.38,0,0.05,0.0
1930-09-03,21.17,21.17,21.17,21.17,0,-0.98,0.0
1930-09-04,21.02,21.02,21.02,21.02,0,-0.71,0.0
1930-09-05,21.34,21.34,21.34,21.34,0,1.52,0.0
1930-09-08,21.63,21.63,21.63,21.63,0,1.36,0.0
1930-09-09,21.76,21.76,21.76,21.76,0,0.6,0.0
1930-09-10,21.86,21.86,21.86,21.86,0,0.46,0.0
1930-09-11,21.72,21.72,21.72,21.72,0,-0.64,0.0
1930-09-12,21.5,21.5,21.5,21.5,0,-1.01,0.0
1930-09-15,21.19,21.19,21.19,21.19,0,-1.44,0.0
1930-09-16,21.22,21.22,21.22,21.22,0,0.14,0.0
1930-09-17,21.29,21.29,21.29,21.29,0,0.33,0.0
1930-09-18,21.06,21.06,21.06,21.06,0,-1.08,0.0
1930-09-19,20.68,20.68,20.68,20.68,0,-1.8,0.0
1930-09-22,20.17,20.17,20.17,20.17,0,-2.47,0.0
1930-09-23,20.44,20.44,20.44,20.44,0,1.34,0.0
1930-09-24,20.11,20.11,20.11,20.11,0,-1.61,0.0
1930-09-25,19.73,19.73,19.73,19.73,0,-1.89,0.0
1930-09-26,19.43,19.43,19.43,19.43,0,-1.52,0.0
1930-09-29,18.88,18.88,18.88,18.88,0,-2.83,0.0
1930-09-30,18.59,18.59,18.59,18.59,0,-1.54,0.0
1930-10-01,19.42,19.42,19.42,19.42,0,4.46,0.0
1930-10-02,19.18,19.18,19.18,19.18,0,-1.24,0.0
1930-10-03,19.42,19.42,19.42,19.42,0,1.25,0.0
1930-10-06,18.61,18.61,18.61,18.61,0,-4.17,0.0
1930-10-07,18.62,18.62,18.62,18.62,0,0.05,0.0
1930-10-08,18.4,18.4,18.4,18.4,0,-1.18,0.0
1930-10-09,17.67,17.67,17.67,17.67,0,-3.97,0.0
1930-10-10,18.11,18.11,18.11,18.11,0,2.49,0.0
1930-10-14,17.91,17.91,17.91,17.91,0,-1.1,0.0
1930-10-15,18.2,18.2,18.2,18.2,0,1.62,0.0
1930-10-16,17.88,17.88,17.88,17.88,0,-1.76,0.0
1930-10-17,17.16,17.16,17.16,17.16,0,-4.03,0.0
1930-10-20,17.57,17.57,17.57,17.57,0,2.39,0.0
1930-10-21,17.05,17.05,17.05,17.05,0,-2.96,0.0
1930-10-22,16.9,16.9,16.9,16.9,0,-0.88,0.0
1930-10-23,17.14,17.14,17.14,17.14,0,1.42,0.0
1930-10-24,17.74,17.74,17.74,17.74,0,3.5,0.0
1930-10-27,17.78,17.78,17.78,17.78,0,0.23,0.0
1930-10-28,17.86,17.86,17.86,17.86,0,0.45,0.0
1930-10-29,17.55,17.55,17.55,17.55,0,-1.74,0.0
1930-10-30,17.34,17.34,17.34,17.34,0,-1.2,0.0
1930-10-31,16.94,16.94,16.94,16.94,0,-2.31,0.0
1930-11-03,17.13,17.13,17.13,17.13,0,1.12,0.0
1930-11-05,16.62,16.62,16.62,16.62,0,-2.98,0.0
1930-11-06,16.65,16.65,16.65,16.65,0,0.18,0.0
1930-11-07,16.09,16.09,16.09,16.09,0,-3.36,0.0
1930-11-10,15.54,15.54,15.54,15.54,0,-3.42,0.0
1930-11-11,15.79,15.79,15.79,15.79,0,1.61,0.0
1930-11-12,16.14,16.14,16.14,16.14,0,2.22,0.0
1930-11-13,16.56,16.56,16.56,16.56,0,2.6,0.0
1930-11-14,16.89,16.89,16.89,16.89,0,1.99,0.0
1930-11-17,16.48,16.48,16.48,16.48,0,-2.43,0.0
1930-11-18,16.66,16.66,16.66,16.66,0,1.09,0.0
1930-11-19,17.01,17.01,17.01,17.01,0,2.1,0.0
1930-11-20,16.94,16.94,16.94,16.94,0,-0.41,0.0
1930-11-21,17.2,17.2,17.2,17.2,0,1.53,0.0
1930-11-24,17.05,17.05,17.05,17.05,0,-0.87,0.0
1930-11-25,16.85,16.85,16.85,16.85,0,-1.17,0.0
1930-11-26,16.61,16.61,16.61,16.61,0,-1.42,0.0
1930-11-28,16.38,16.38,16.38,16.38,0,-1.38,0.0
1930-12-01,16.8,16.8,16.8,16.8,0,2.56,0.0
1930-12-02,16.96,16.96,16.96,16.96,0,0.95,0.0
1930-12-03,16.67,16.67,16.67,16.67,0,-1.71,0.0
1930-12-04,16.42,16.42,16.42,16.42,0,-1.5,0.0
1930-12-05,16.43,16.43,16.43,16.43,0,0.06,0.0
1930-12-08,15.97,15.97,15.97,15.97,0,-2.8,0.0
1930-12-09,15.98,15.98,15.98,15.98,0,0.06,0.0
1930-12-10,15.73,15.73,15.73,15.73,0,-1.56,0.0
1930-12-11,15.55,15.55,15.55,15.55,0,-1.14,0.0
1930-12-12,15.43,15.43,15.43,15.43,0,-0.77,0.0
1930-12-15,14.94,14.94,14.94,14.94,0,-3.18,0.0
1930-12-16,14.44,14.44,14.44,14.44,0,-3.35,0.0
1930-12-17,15.11,15.11,15.11,15.11,0,4.64,0.0
1930-12-18,15.22,15.22,15.22,15.22,0,0.73,0.0
1930-12-19,15.39,15.39,15.39,15.39,0,1.12,0.0
1930-12-22,14.88,14.88,14.88,14.88,0,-3.31,0.0
1930-12-23,14.96,14.96,14.96,14.96,0,0.54,0.0
1930-12-24,15.16,15.16,15.16,15.16,0,1.34,0.0
1930-12-26,14.85,14.85,14.85,14.85,0,-2.04,0.0
1930-12-29,14.72,14.72,14.72,14.72,0,-0.88,0.0
1930-12-30,15.06,15.06,15.06,15.06,0,2.31,0.0
1930-12-31,15.34,15.34,15.34,15.34,0,1.86,0.0
1931-01-02,15.85,15.85,15.85,15.85,0,3.32,0.0
1931-01-05,15.93,15.93,15.93,15.93,0,0.5,0.0
1931-01-06,16.13,16.13,16.13,16.13,0,1.26,0.0
1931-01-07,15.09,15.09,15.09,15.09,0,-6.45,0.0
1931-01-08,16.23,16.23,16.23,16.23,0,7.55,0.0
1931-01-09,16.07,16.07,16.07,16.07,0,-0.99,0.0
1931-01-12,15.84,15.84,15.84,15.84,0,-1.43,0.0
1931-01-13,15.65,15.65,15.65,15.65,0,-1.2,0.0
1931-01-14,15.83,15.83,15.83,15.83,0,1.15,0.0
1931-01-15,15.46,15.46,15.46,15.46,0,-2.34,0.0
1931-01-16,15.65,15.65,15.65,15.65,0,1.23,0.0
1931-01-19,15.46,15.46,15.46,15.46,0,-1.21,0.0
1931-01-20,15.78,15.78,15.78,15.78,0,2.07,0.0
1931-01-21,15.78,15.78,15.78,15.78,0,0.0,0.0
1931-01-22,16.07,16.07,16.07,16.07,0,1.84,0.0
1931-01-23,16.42,16.42,16.42,16.42,0,2.18,0.0
1931-01-26,16.4,16.4,16.4,16.4,0,-0.12,0.0
1931-01-27,16.32,16.32,16.32,16.32,0,-0.49,0.0
1931-01-28,16.02,16.02,16.02,16.02,0,-1.84,0.0
1931-01-29,16.17,16.17,16.17,16.17,0,0.94,0.0
1931-01-30,16.19,16.19,16.19,16.19,0,0.12,0.0
1931-02-02,16.16,16.16,16.16,16.16,0,-0.19,0.0
1931-02-03,16.24,16.24,16.24,16.24,0,0.5,0.0
1931-02-04,16.33,16.33,16.33,16.33,0,0.55,0.0
1931-02-05,16.22,16.22,16.22,16.22,0,-0.67,0.0
1931-02-06,16.27,16.27,16.27,16.27,0,0.31,0.0
1931-02-09,16.96,16.96,16.96,16.96,0,4.24,0.0
1931-02-10,17.23,17.23,17.23,17.23,0,1.59,0.0
1931-02-11,17.28,17.28,17.28,17.28,0,0.29,0.0
1931-02-13,17.18,17.18,17.18,17.18,0,-0.58,0.0
1931-02-16,17.34,17.34,17.34,17.34,0,0.93,0.0
1931-02-17,17.05,17.05,17.05,17.05,0,-1.67,0.0
1931-02-18,17.2,17.2,17.2,17.2,0,0.88,0.0
1931-02-19,17.43,17.43,17.43,17.43,0,1.34,0.0
1931-02-20,17.71,17.71,17.71,17.71,0,1.61,0.0
1931-02-24,18.17,18.17,18.17,18.17,0,2.6,0.0
1931-02-25,17.97,17.97,17.97,17.97,0,-1.1,0.0
1931-02-26,18.17,18.17,18.17,18.17,0,1.11,0.0
1931-02-27,18.03,18.03,18.03,18.03,0,-0.77,0.0
1931-03-02,17.52,17.52,17.52,17.52,0,-2.83,0.0
1931-03-03,17.5,17.5,17.5,17.5,0,-0.11,0.0
1931-03-04,17.34,17.34,17.34,17.34,0,-0.91,0.0
1931-03-05,17.69,17.69,17.69,17.69,0,2.02,0.0
1931-03-06,17.32,17.32,17.32,17.32,0,-2.09,0.0
1931-03-09,17.76,17.76,17.76,17.76,0,2.54,0.0
1931-03-10,17.72,17.72,17.72,17.72,0,-0.23,0.0
1931-03-11,17.52,17.52,17.52,17.52,0,-1.13,0.0
1931-03-12,17.4,17.4,17.4,17.4,0,-0.68,0.0
1931-03-13,17.32,17.32,17.32,17.32,0,-0.46,0.0
1931-03-16,17.77,17.77,17.77,17.77,0,2.6,0.0
1931-03-17,17.58,17.58,17.58,17.58,0,-1.07,0.0
1931-03-18,17.81,17.81,17.81,17.81,0,1.31,0.0
1931-03-19,18.01,18.01,18.01,18.01,0,1.12,0.0
1931-03-20,18.06,18.06,18.06,18.06,0,0.28,0.0
1931-03-23,17.76,17.76,17.76,17.76,0,-1.66,0.0
1931-03-24,17.88,17.88,17.88,17.88,0,0.68,0.0
1931-03-25,17.78,17.78,17.78,17.78,0,-0.56,0.0
1931-03-26,17.54,17.54,17.54,17.54,0,-1.35,0.0
1931-03-27,17.21,17.21,17.21,17.21,0,-1.88,0.0
1931-03-30,16.66,16.66,16.66,16.66,0,-3.2,0.0
1931-03-31,16.69,16.69,16.69,16.69,0,0.18,0.0
1931-04-01,16.52,16.52,16.52,16.52,0,-1.02,0.0
1931-04-02,16.45,16.45,16.45,16.45,0,-0.42,0.0
1931-04-06,16.5,16.5,16.5,16.5,0,0.3,0.0
1931-04-07,16.28,16.28,16.28,16.28,0,-1.33,0.0
1931-04-08,16.5,16.5,16.5,16.5,0,1.35,0.0
1931-04-09,16.41,16.41,16.41,16.41,0,-0.55,0.0
1931-04-10,16.46,16.46,16.46,16.46,0,0.3,0.0
1931-04-13,16.72,16.72,16.72,16.72,0,1.58,0.0
1931-04-14,16.51,16.51,16.51,16.51,0,-1.26,0.0
1931-04-15,16.18,16.18,16.18,16.18,0,-2.0,0.0
1931-04-16,15.98,15.98,15.98,15.98,0,-1.24,0.0
1931-04-17,15.73,15.73,15.73,15.73,0,-1.56,0.0
1931-04-20,15.96,15.96,15.96,15.96,0,1.46,0.0
1931-04-21,15.54,15.54,15.54,15.54,0,-2.63,0.0
1931-04-22,15.22,15.22,15.22,15.22,0,-2.06,0.0
1931-04-23,15.29,15.29,15.29,15.29,0,0.46,0.0
1931-04-24,15.29,15.29,15.29,15.29,0,0.0,0.0
1931-04-27,14.76,14.76,14.76,14.76,0,-3.47,0.0
1931-04-28,14.67,14.67,14.67,14.67,0,-0.61,0.0
1931-04-29,14.37,14.37,14.37,14.37,0,-2.04,0.0
1931-04-30,15.09,15.09,15.09,15.09,0,5.01,0.0
1931-05-01,14.65,14.65,14.65,14.65,0,-2.92,0.0
1931-05-04,15.06,15.06,15.06,15.06,0,2.8,0.0
1931-05-05,14.94,14.94,14.94,14.94,0,-0.8,0.0
