date,open,high,low,close,volume,adjusted_close,change_percent,avg_vol_20d
2019-02-13,275.03,275.93,274.56,274.99,65277199,254.447,0.32,83440390.1
2019-02-14,273.78,275.64,272.87,274.38,83234398,253.8826,-0.22,83720274.45
2019-02-15,276.36,277.41,276.13,277.37,97088656,256.6492,1.09,83768785.35
2019-02-19,276.481,278.58,276.47,277.85,59120801,257.0934,0.17,80329810.15
2019-02-20,277.81,278.92,277.25,278.41,76610766,257.6115,0.2,78383788.3
2019-02-21,277.7,278.1,276.345,277.42,64214727,256.6955,-0.36,77293010.2
2019-02-22,278.11,279.36,277.4029,279.14,78114625,258.287,0.62,78238534.4
2019-02-25,280.73,281.31,279.43,279.52,69030703,258.6386,0.14,76845901.6
2019-02-26,279.13,280.3,278.9,279.32,56844102,258.4536,-0.07,75407423.5
2019-02-27,278.52,279.59,277.48,279.2,56921566,258.3425,-0.04,74946685.4
2019-02-28,278.96,279.45,278.32,278.68,69268289,257.8614,-0.19,73786416.25
2019-03-01,280.44,280.88,278.82,280.42,78880555,259.4714,0.62,72529839.3
2019-03-04,281.6,281.87,276.84,279.4,106494602,258.5276,-0.36,73565443.25
2019-03-05,279.54,279.76,278.41,279.02,59114559,258.176,-0.14,73483929.2
2019-03-06,279.15,279.16,276.97,277.33,75039766,256.6122,-0.61,73258279.2
2019-03-07,276.83,276.99,274.07,275.01,94885086,254.4655,-0.84,75085143.85
2019-03-08,272.94,274.65,272.42,274.46,85795797,253.9566,-0.2,74600835.65
2019-03-11,275.26,278.62,275.23,278.44,65098898,257.6393,1.45,74066337.2
2019-03-12,279.06,280.07,278.85,279.49,79667531,258.6109,0.38,74648642.65
2019-03-13,280.48,282.38,280.3,281.34,80639148,260.3227,0.66,75067088.7
2019-03-14,281.37,281.84,280.6662,281.16,67518367,260.1561,-0.06,75179147.1
2019-03-15,280.54,282.21,280.33,281.31,81308977,261.4415,0.49,75082876.05
2019-03-18,281.55,282.66,281.3,282.33,62199809,262.3895,0.36,73338433.7
2019-03-19,283.51,284.36,281.41,282.4,90268117,262.4545,0.02,74895799.5
2019-03-20,282.16,283.5,280.32,281.55,84609211,261.6646,-0.3,75295721.75
2019-03-21,280.64,285.18,280.59,284.73,79550383,264.62,1.13,76062504.55
2019-03-22,283.22,283.8034,279.18,279.25,122659297,259.527,-1.92,78289738.15
2019-03-25,278.87,280.1853,277.64,279.04,85575203,259.3319,-0.08,79116963.15
2019-03-26,280.99,282.18,279.56,281.12,68125922,261.265,0.75,79681054.15
2019-03-27,281.11,281.76,277.93,279.65,72224719,259.8988,-0.52,80446211.8
2019-03-28,280.35,281.21,279.07,280.71,56238551,260.8839,0.38,79794724.9
2019-03-29,282.39,282.84,281.14,282.48,82186805,262.5289,0.63,79960037.4
2019-04-01,284.7,286.16,284.4,285.83,77617953,265.6423,1.19,78516204.95
2019-04-02,286.04,286.23,285.09,285.97,40070352,265.7724,0.05,77563994.6
2019-04-03,287.32,287.76,285.75,286.42,68243203,266.1906,0.16,77224166.45
2019-04-04,286.78,287.459,286.01,287.18,48997512,266.8969,0.27,74929787.75
2019-04-05,287.92,288.63,287.6,288.57,58621727,268.1888,0.48,73571084.25
2019-04-08,288.1,288.91,287.37,288.79,53566340,268.3932,0.08,72994456.35
2019-04-09,287.72,288.08,286.7,287.31,66142320,267.0178,-0.51,72318195.8
2019-04-10,287.77,288.3899,287.31,288.29,52601500,267.9285,0.34,70916313.4
2019-04-11,288.83,288.84,287.578,288.21,55093102,267.8542,-0.03,70295050.15
2019-04-12,290.0,290.47,288.261,290.16,69727773,269.6665,0.68,69715989.95
2019-04-15,290.24,290.35,289.075,289.97,49596688,269.4899,-0.07,69085833.9
2019-04-16,290.95,291.01,289.5,290.16,52153199,269.6665,0.07,67180088.0
2019-04-17,291.4,291.425,288.99,289.45,58268301,269.0066,-0.24,65863042.5
2019-04-18,290.1,290.32,288.66,290.02,68708516,269.5364,0.2,65320949.15
2019-04-22,289.17,290.435,289.07,290.27,40160141,269.7687,0.09,61195991.35
2019-04-23,290.68,293.14,290.42,292.88,52246633,272.1944,0.9,59529562.85
2019-04-24,292.79,293.16,292.07,292.23,50392910,271.5903,-0.22,58642912.25
2019-04-25,292.12,292.78,290.73,292.05,57770859,271.423,-0.06,57920219.25
2019-04-26,292.1,293.49,291.2401,293.41,50916422,272.6869,0.47,57654112.8
2019-04-29,293.51,294.45,293.41,293.87,57197754,273.1144,0.16,56404660.25
2019-04-30,293.49,294.34,291.92,294.02,81111727,273.2538,0.05,56579348.95
2019-05-01,294.72,294.95,291.8,291.81,71671875,271.1999,-0.75,58159425.1
2019-05-02,291.68,292.7,289.52,291.18,65030168,270.6144,-0.22,57998773.35
2019-05-03,292.82,294.34,291.2998,294.03,56543648,273.2631,0.98,58376080.15
2019-05-06,289.25,293.31,288.9,292.82,107198094,272.1386,-0.41,60804898.5
2019-05-07,290.15,290.81,285.81,287.93,144729906,267.594,-1.67,65363076.8
2019-05-08,287.53,289.43,286.87,287.53,91568289,267.2222,-0.14,66634375.25
2019-05-09,285.23,287.33,283.3,286.66,103471102,266.4137,-0.3,69177855.35
2019-05-10,285.62,288.94,282.3,288.1,112429297,267.752,0.5,72044665.1
2019-05-13,282.42,283.49,279.93,280.86,127290492,261.0233,-2.51,74922801.05
2019-05-14,281.99,285.1,281.85,283.4,77003234,263.3839,0.9,76293128.35
2019-05-15,281.59,285.77,281.36,285.06,73956406,264.9267,0.59,77383288.7
2019-05-16,285.84,289.21,285.76,287.7,76749641,267.3802,0.93,78307355.7
2019-05-17,285.14,288.6,285.1207,285.84,100353000,265.6516,-0.65,79889579.9
2019-05-20,284.06,285.43,283.12,283.95,62877609,263.8951,-0.66,81025453.3
2019-05-21,285.83,286.93,285.55,286.51,46847090,266.2743,0.9,80755476.15
2019-05-22,285.45,286.69,285.1,285.63,49482473,265.4564,-0.31,80709954.3
2019-05-23,283.16,283.21,280.57,282.14,98733852,262.2129,-1.22,82758103.95
2019-05-24,283.74,284.2,282.09,282.78,55268102,262.8077,0.23,82975687.95
2019-05-28,283.09,284.15,280.13,280.15,70029359,260.3635,-0.93,83617268.2
2019-05-29,278.91,279.36,276.71,278.27,104972898,258.6162,-0.67,84810326.75
2019-05-30,279.11,280.04,277.805,279.03,62523781,259.3226,0.27,84352922.05
2019-05-31,276.2,277.12,275.24,275.27,86862781,255.8281,-1.35,85444552.7
2019-06-03,275.31,276.5521,273.09,274.57,96427953,255.1776,-0.25,87438767.95
2019-06-04,277.12,280.68,276.62,280.53,77231891,260.7166,2.17,85940457.8
2019-06-05,282.33,282.99,280.32,282.96,71169719,262.975,0.87,82262448.45
2019-06-06,283.29,285.55,282.57,284.8,69430383,264.685,0.65,81155553.15
2019-06-07,285.93,288.85,285.74,287.65,74272203,267.3337,1.0,79695608.2
2019-06-10,289.37,290.82,288.8734,288.97,60799047,268.5605,0.46,77114095.7
2019-06-11,290.99,291.4,288.1805,288.9,58641328,268.4955,-0.02,73681637.5
2019-06-12,288.64,289.26,287.815,288.39,47096312,268.0215,-0.18,72186291.4
2019-06-13,289.4,289.98,288.62,289.58,48945160,269.1274,0.41,70935729.1
2019-06-14,289.26,289.93,288.41,289.26,52324719,268.83,-0.11,69714483.0
2019-06-17,289.52,290.22,289.18,289.37,39205711,268.9323,0.04,66657118.55
2019-06-18,291.39,293.57,290.99,292.4,85434812,271.7483,1.05,67784978.7
2019-06-19,292.55,293.65,291.47,293.06,78674383,272.3617,0.23,69376343.35
2019-06-20,296.04,296.3093,293.1255,295.86,116570000,274.9639,0.96,72730719.7
2019-06-21,294.13,295.52,293.76,294.0,83309469,274.5638,-0.15,71959500.55
2019-06-24,294.23,294.58,293.47,293.64,47582727,274.2276,-0.12,71575231.8
2019-06-25,293.7,293.73,290.64,290.76,82028656,271.538,-0.98,72175196.65
2019-06-26,291.75,292.31,290.345,290.47,51584898,271.2672,-0.1,69505796.65
2019-06-27,291.31,292.06,290.89,291.5,40355238,272.2291,0.35,68397369.5
2019-06-28,292.58,293.55,292.01,293.0,59350930,273.63,0.51,67021776.95
2019-07-01,296.68,296.92,294.33,295.66,79107469,276.1141,0.91,66155752.75
2019-07-02,295.61,296.49,294.68,296.43,61504539,276.8332,0.26,65369385.15
2019-07-03,297.18,298.82,297.02,298.8,40898898,279.0465,0.8,63855844.1
2019-07-05,297.44,298.64,296.01,298.46,51677328,278.729,-0.11,62968191.35
2019-07-08,297.01,298.2579,296.22,296.82,45841770,277.1974,-0.55,61546669.7
2019-07-09,295.54,297.52,295.48,297.19,41101281,277.543,0.12,60561781.4
2019-07-10,298.37,299.66,297.78,298.61,58595559,278.8691,0.48,60559492.95
2019-07-11,299.32,299.58,298.2,299.31,50889480,279.5228,0.23,60749151.35
2019-07-12,299.85,300.73,299.51,300.65,40354406,280.7742,0.45,60319613.65
2019-07-15,301.13,301.13,300.19,300.75,33910262,280.8676,0.03,59398890.8
2019-07-16,300.65,300.88,299.44,299.71,40567961,279.8964,-0.35,59467003.3
2019-07-17,299.75,299.93,297.74,297.74,44102441,278.0566,-0.66,57400384.75
2019-07-18,297.19,299.25,296.7,298.83,51701688,279.0745,0.37,56051750.0
2019-07-19,300.04,300.07,296.96,297.17,71081242,277.5243,-0.56,53777312.1
2019-07-22,297.61,298.5,297.04,297.9,43687398,278.206,0.25,51796208.55
2019-07-23,299.14,300.03,298.22,300.03,44657969,280.1952,0.72,51649970.65
2019-07-24,299.19,301.44,299.09,301.44,47213230,281.512,0.47,49909199.35
2019-07-25,300.94,301.0,299.11,300.0,55394090,280.1672,-0.48,50099658.95
2019-07-26,300.76,302.23,300.62,302.01,45084078,282.0443,0.67,50336100.95
2019-07-29,301.88,301.93,300.85,301.46,38126461,281.5307,-0.18,49274877.5
2019-07-30,299.91,301.17,299.49,300.72,45849047,280.8396,-0.25,47611956.4
2019-07-31,300.99,301.2,295.2,297.43,104245203,277.7671,-1.09,49748989.6
2019-08-01,297.6,300.87,293.96,294.84,142646594,275.3483,-0.87,54836374.4
2019-08-02,293.85,294.12,290.9,292.62,116749695,273.2751,-0.75,58089992.75
2019-08-05,288.09,288.21,281.72,283.82,178745406,265.0568,-3.01,64735174.55
2019-08-06,285.91,288.04,284.28,287.8,120711695,268.7737,1.4,68715695.25
2019-08-07,284.4,288.82,282.04,287.97,140572297,268.9325,0.06,72814532.15
2019-08-08,289.62,293.62,289.01,293.62,87713906,274.209,1.96,74655753.45
2019-08-09,292.58,293.24,289.65,291.62,93729961,272.3412,-0.68,77324531.2
2019-08-12,289.96,291.6052,287.02,288.07,65527633,269.0259,-1.22,78905399.75
2019-08-13,287.74,294.15,287.36,292.55,94792969,273.2097,1.56,81616650.15
2019-08-14,288.07,292.4644,283.76,283.9,135622094,265.1316,-2.96,86192632.8
2019-08-15,284.88,285.64,282.39,284.65,101929797,265.832,0.26,88704038.25
2019-08-16,286.48,289.33,284.7138,288.85,85825289,269.7543,1.48,89441240.6
2019-08-19,292.19,293.08,291.44,292.33,53640152,273.0043,1.2,89938878.3
2019-08-20,291.77,292.36,289.95,290.09,51652754,270.9123,-0.77,90288617.55
2019-08-21,292.48,292.86,291.72,292.45,49723434,273.1163,0.81,90414127.75
2019-08-22,293.23,293.93,290.4,292.36,51739289,273.0323,-0.03,90231387.7
2019-08-23,290.92,292.76,283.47,284.85,149318203,266.0187,-2.57,95443093.95
2019-08-26,287.27,288.0,285.58,288.0,72620602,268.9605,1.11,97167801.0
2019-08-27,289.54,289.95,286.03,286.87,68263000,267.9052,-0.39,98288498.65
2019-08-28,286.14,289.07,285.25,288.89,59852320,269.7917,0.7,96068854.5
2019-08-29,291.72,293.16,290.61,292.58,57998910,273.2377,1.28,91836470.3
2019-08-30,294.22,294.2399,291.42,292.45,62961781,273.1163,-0.04,89147074.6
2019-09-03,290.57,291.58,289.27,290.74,69231883,271.5194,-0.58,83671398.45
2019-09-04,293.14,294.055,292.31,294.04,47003961,274.6012,1.14,79986011.75
2019-09-05,296.79,298.83,294.001,297.82,83356781,278.1313,1.29,77125235.95
2019-09-06,298.17,298.76,297.42,298.05,49584289,278.3461,0.08,75218755.1
2019-09-09,299.14,299.24,297.16,298.2,51260289,278.4862,0.05,73095271.5
2019-09-10,297.36,298.2,295.97,298.13,57947102,278.4208,-0.02,72716244.95
2019-09-11,298.47,300.34,297.75,300.25,68821070,280.4007,0.71,71417650.0
2019-09-12,301.25,302.46,300.41,301.29,72908750,281.3719,0.35,68281982.8
2019-09-13,301.78,302.17,300.68,301.09,62104840,281.1851,-0.07,66290734.95
2019-09-16,299.84,301.1378,299.45,300.16,58191180,280.3166,-0.31,64909029.5
2019-09-17,299.94,301.02,299.75,300.92,42904434,281.0264,0.25,64372243.6
2019-09-18,300.49,301.22,298.24,301.1,74192086,281.1945,0.06,65499210.2
2019-09-19,301.53,302.63,300.7103,301.08,78099219,281.1758,-0.01,66917999.45
2019-09-20,300.36,300.67,297.41,298.28,97455984,279.8469,-0.47,69203834.2
2019-09-23,297.55,299.0,297.27,298.21,47541320,279.7813,-0.02,64114990.05
2019-09-24,299.41,299.84,294.81,295.87,97367570,277.5859,-0.78,65352338.45
2019-09-25,295.96,298.11,294.33,297.62,73434078,279.2277,0.59,65610892.35
2019-09-26,297.63,297.86,295.45,297.0,58722359,278.646,-0.21,65554394.3
2019-09-27,297.83,297.9465,293.69,295.4,84781109,277.1449,-0.54,66893504.25
2019-09-30,295.97,297.55,295.92,296.77,52562762,278.4303,0.46,66373553.3
2019-10-01,297.74,298.455,293.0,293.24,89900414,275.1184,-1.19,67406979.85
2019-10-02,291.5,291.51,286.64,288.06,124524000,270.2585,-1.77,71282981.8
2019-10-03,287.81,290.45,284.82,290.42,85906797,272.4727,0.82,71410482.6
2019-10-04,291.14,294.63,290.82,294.35,66700680,276.1598,1.35,72266302.15
2019-10-07,293.47,295.26,292.77,293.08,60656559,274.9683,-0.43,72736115.65
2019-10-08,291.04,291.85,288.49,288.53,101575508,270.6995,-1.55,74917535.95
2019-10-09,290.75,292.3,288.6559,291.27,65707328,273.2701,0.95,74761848.85
2019-10-10,291.18,294.21,291.0,293.24,57255969,275.1184,0.68,73979209.8
2019-10-11,296.27,298.74,296.1448,296.28,101228602,277.9705,1.04,75935397.9
2019-10-14,295.93,296.67,295.57,295.95,40546672,277.6609,-0.11,75053172.5
2019-10-15,297.1,299.7,296.97,298.88,47832359,280.4099,0.99,75299568.75
2019-10-16,298.37,299.16,297.92,298.4,50563602,279.9595,-0.16,74118144.55
2019-10-17,299.68,300.24,298.515,299.28,46784887,280.7851,0.29,72552427.95
2019-10-18,298.69,299.395,296.99,297.97,64338031,279.5561,-0.44,70896530.3
2019-10-21,299.42,300.21,298.935,299.99,39460898,281.4513,0.68,70492509.2
2019-10-22,300.58,300.9,298.91,299.01,49126039,280.5318,-0.33,68080432.65
2019-10-23,298.73,299.94,298.495,299.88,34991832,281.3481,0.29,66158320.35
2019-10-24,300.91,301.07,299.4601,300.37,35857461,281.8078,0.16,65015075.45
2019-10-25,299.74,302.2,299.6806,301.6,45205406,282.9618,0.41,63036290.3
2019-10-28,302.94,303.85,302.91,303.3,42146969,284.5567,0.56,62515500.65
2019-10-29,303.0,304.23,302.86,303.21,44284922,284.4723,-0.03,60234726.05
2019-10-30,303.43,304.55,301.99,304.14,49643930,285.3448,0.31,56490722.55
2019-10-31,304.13,304.13,301.73,303.33,69053789,284.5849,-0.27,55648072.15
2019-11-01,304.92,306.19,304.74,306.14,71141523,287.2212,0.93,55870114.3
2019-11-04,307.85,308.0,306.96,307.37,60606922,288.3752,0.4,55867632.45
2019-11-05,307.59,307.9195,306.71,307.03,42933219,288.0562,-0.11,52935518.0
2019-11-06,307.03,307.4,306.06,307.1,46487113,288.1219,0.02,51974507.25
2019-11-07,308.57,309.65,307.66,308.18,54272273,289.1351,0.35,51825322.45
2019-11-08,307.8,309.0036,307.03,308.94,49068801,289.8482,0.25,49217332.4
2019-11-11,307.42,308.54,307.27,308.35,35934910,289.2946,-0.19,48986744.3
2019-11-12,308.75,309.99,308.15,309.0,46484621,289.9045,0.21,48919357.4
2019-11-13,307.91,309.54,307.66,309.1,54459020,289.9983,0.03,49114128.3
2019-11-14,308.79,309.64,308.09,309.55,52001871,290.4205,0.15,49374977.5
2019-11-15,311.02,311.84,310.26,311.79,62706191,292.5221,0.72,49293385.5
2019-11-18,311.53,312.28,311.03,312.02,49327980,292.7378,0.07,49786739.6
2019-11-19,312.68,312.69,311.22,311.93,67927820,292.6534,-0.03,50726828.65
2019-11-20,311.28,311.85,309.06,310.77,79696281,291.5651,-0.37,52962051.1
2019-11-21,310.89,311.01,309.39,310.27,54664688,291.096,-0.16,53902412.45
2019-11-22,311.09,311.24,309.85,310.96,44850230,291.7433,0.22,53884653.65
2019-11-25,311.98,313.37,311.98,313.37,48762680,294.0044,0.78,54215439.2
2019-11-26,313.41,314.28,313.06,314.08,37727953,294.6705,0.23,53887590.75
2019-11-27,314.61,315.48,314.37,315.48,44793180,295.984,0.45,53645053.25
2019-11-29,314.86,315.13,314.06,314.31,36592738,294.8863,-0.37,52022000.7
2019-12-02,314.59,314.66,311.17,311.64,76110031,292.3813,-0.85,52270426.1
2019-12-03,308.65,309.64,307.13,309.55,75172711,290.4205,-0.67,52998715.55
2019-12-04,310.7,312.12,310.32,311.46,49190398,292.2124,0.62,53311574.5
2019-12-05,312.23,312.25,310.58,312.02,40781672,292.7378,0.18,53026302.45
2019-12-06,314.12,315.31,314.11,314.87,48956770,295.4117,0.91,52760527.3
2019-12-09,314.44,315.18,313.8,313.88,34904320,294.4829,-0.31,52052303.25
2019-12-10,313.82,314.55,312.81,313.53,53107129,294.1545,-0.11,52910914.2
2019-12-11,314.03,314.7,313.4393,314.42,53521449,294.9895,0.28,53262755.6
2019-12-12,314.43,317.99,314.17,317.13,96585797,297.5321,0.86,55369094.45
2019-12-13,316.87,318.67,316.02,317.32,81468281,297.7103,0.06,56842414.95
2019-12-16,319.22,320.15,317.2542,319.5,82836125,299.7556,0.69,57848911.65
2019-12-17,319.92,320.25,319.48,319.57,61131770,299.8213,0.02,58439101.15
2019-12-18,320.0,320.25,319.53,319.59,48199961,299.84,0.01,57452708.2
2019-12-19,319.8,320.98,319.5246,320.9,85388414,301.0691,0.41,57737314.85
2019-12-20,320.46,321.9742,319.3873,320.73,149338203,302.389,0.44,62470990.6
2019-12-23,321.59,321.65,321.06,321.22,53015641,302.851,0.15,62879261.15
2019-12-24,321.47,321.52,320.9,321.23,20270010,302.8604,0.0,61454627.65
2019-12-26,321.65,322.95,321.64,322.94,31024189,304.4726,0.53,61119439.45
2019-12-27,323.74,323.8,322.28,322.86,42554820,304.3972,-0.02,61007521.45
2019-12-30,322.95,323.1,320.55,321.08,49782727,302.719,-0.55,61667020.9
2019-12-31,320.53,322.13,320.15,321.86,57107000,303.4544,0.24,60716869.35
2020-01-02,323.54,324.89,322.53,324.87,59253832,306.2923,0.94,59920925.4
2020-01-03,321.16,323.64,321.1,322.41,77783117,303.9729,-0.76,61350561.35
2020-01-06,320.49,323.73,320.36,323.64,55761953,305.1326,0.38,62099575.4
2020-01-07,323.02,323.54,322.24,322.73,42854809,304.2746,-0.28,61794477.35
2020-01-08,322.94,325.78,322.67,324.45,68434148,305.8963,0.53,63470968.75
2020-01-09,326.16,326.73,325.52,326.65,48569602,307.9705,0.68,63244092.4
2020-01-10,327.29,327.46,325.2,325.71,53057391,307.0842,-0.29,63220889.5
2020-01-13,326.39,327.96,325.92,327.95,47262008,309.1961,0.69,60754700.05
2020-01-14,327.47,328.62,326.844,327.45,63036379,308.7247,-0.15,59833104.95
2020-01-15,327.35,329.02,327.26,328.19,72056602,309.4224,0.23,59294128.8
2020-01-16,329.7,330.92,329.45,330.92,54050328,311.9963,0.83,58940056.7
2020-01-17,331.7,332.18,330.8539,331.95,95846016,312.9674,0.31,61322359.45
2020-01-21,330.9,332.18,330.82,331.3,77742414,312.3546,-0.2,60940059.45
2020-01-22,332.24,332.95,331.17,331.34,48914898,312.3923,0.01,55918894.2
2020-01-23,330.63,332.1682,329.41,331.72,51962992,312.7505,0.11,55866261.75
2020-01-24,332.44,332.53,327.36,328.77,87578438,309.9692,-0.89,59231683.15
2020-01-27,323.03,325.12,322.66,323.5,84062461,305.0006,-1.6,61883596.75
2020-01-28,325.06,327.85,323.6038,326.89,63833953,308.1967,1.05,62947553.4
2020-01-29,328.38,328.63,326.4,326.62,54040887,307.9422,-0.08,63160461.4
2020-01-30,324.36,327.91,323.54,327.68,75491844,308.9416,0.32,64079703.6
2020-01-31,327.0,327.17,320.73,321.73,113845602,303.3318,-1.82,66809292.1
2020-02-03,323.35,326.16,323.22,324.12,69242289,305.5852,0.74,66382250.7
2020-02-04,328.07,330.01,327.72,329.06,62573191,310.2427,1.52,66722812.6
2020-02-05,332.27,333.09,330.67,332.86,65951148,313.8254,1.15,67877629.55
2020-02-06,333.91,334.19,332.8,333.98,50359688,314.8813,0.34,66973906.55
2020-02-07,332.82,333.9941,331.6,332.2,64139441,313.2031,-0.53,67752398.5
2020-02-10,331.23,334.75,331.19,334.68,42070008,315.5413,0.75,67203029.35
2020-02-11,336.16,337.02,334.684,335.26,54864527,316.0881,0.17,67583155.3
2020-02-12,336.83,337.65,336.43,337.42,43992660,318.1246,0.64,66630969.35
2020-02-13,335.862,338.12,335.56,337.06,54501922,317.7852,-0.11,65753235.35
2020-02-14,337.51,337.73,336.2,337.6,64582207,318.2943,0.16,66279829.3
2020-02-18,336.51,337.6677,335.21,336.73,57342527,317.474,-0.26,64354654.85
2020-02-19,337.79,339.08,337.48,338.34,48814688,318.992,0.48,62908268.55
2020-02-20,337.7423,338.64,333.6817,336.95,74163359,317.6815,-0.41,64170691.6
2020-02-21,335.47,335.81,332.58,333.48,113788203,314.4099,-1.03,67261952.15
2020-02-24,323.14,333.5623,321.24,322.42,161088406,303.9824,-3.32,70937450.55
2020-02-25,323.94,324.61,311.69,312.65,218913203,294.7711,-3.03,77679987.65
2020-02-26,314.18,318.11,310.7,311.5,194773797,293.6868,-0.37,84226979.85
2020-02-27,305.46,311.5637,297.51,297.51,284353500,280.4968,-4.49,95742610.5
2020-02-28,288.7,297.892,285.54,296.26,385764000,279.3183,-0.42,111256218.3
2020-03-02,298.21,309.16,294.46,309.09,238703594,291.4146,4.33,117499117.9
2020-03-03,309.5,313.84,297.57,300.24,300139094,283.0707,-2.86,129043958.15
2020-03-04,306.12,313.1,303.33,312.86,176613406,294.9691,4.2,134745968.9
2020-03-05,304.98,308.47,300.01,302.46,186366797,285.1638,-3.32,140766751.35
2020-03-06,293.15,298.78,290.23,297.46,228667203,280.4497,-1.65,149682127.1
2020-03-09,275.3,284.19,273.45,274.23,309417312,258.5481,-7.81,161946020.65
2020-03-10,284.64,288.52,273.5,288.42,276444094,271.9267,5.17,173664724.95
2020-03-11,280.7,281.94,270.88,274.36,256416609,258.6707,-4.87,183742329.05
2020-03-12,256.0,266.66,247.68,248.11,392220719,233.9218,-9.57,201153732.0
2020-03-13,263.09,271.4754,248.5237,269.32,329566125,253.9189,8.55,214906942.15
2020-03-16,241.18,256.9,237.36,239.85,297240000,226.1341,-10.94,226539831.8
2020-03-17,245.04,256.17,237.07,252.8,262070500,238.3436,5.4,236776230.45
2020-03-18,236.25,248.37,228.02,240.0,327597094,226.2756,-5.06,250715350.75
2020-03-19,239.25,247.38,232.22,240.51,289321969,226.7564,0.21,261473281.25
2020-03-20,242.53,244.47,228.5,228.8,347158781,216.9841,-4.31,273141810.15
2020-03-23,228.19,229.6833,218.26,222.95,326025219,211.4362,-2.56,281388650.8
2020-03-24,234.42,244.1,233.8,243.15,235494500,230.593,9.06,282217715.65
2020-03-25,244.87,256.35,239.75,246.79,299430312,234.0451,1.5,287450541.4
2020-03-26,249.52,262.8,249.05,261.2,257632797,247.7109,5.84,286114506.25
2020-03-27,253.27,260.81,251.05,253.42,224341203,240.3327,-2.98,278043366.4
2020-03-30,255.7,262.43,253.53,261.65,170961906,248.1376,3.25,274656282.0
2020-03-31,260.56,263.33,256.22,257.75,194881109,244.4391,-1.49,269393382.75
2020-04-01,247.98,257.6591,243.9,246.15,189554594,233.4381,-4.5,270040442.15
2020-04-02,245.19,252.68,244.59,251.83,177660406,238.8248,2.31,269605122.6
2020-04-03,250.76,253.32,245.22,248.19,135561203,235.3728,-1.45,264949822.6
2020-04-06,257.84,267.0,248.17,264.86,184425000,251.1819,6.72,258700207.0
2020-04-07,274.21,275.03,264.89,265.13,201427203,251.4379,0.1,254949362.45
2020-04-08,267.96,276.0,265.2542,274.03,153774500,259.8783,3.36,249817257.0
2020-04-09,277.58,281.2,275.47,278.2,190282703,263.833,1.52,239720356.2
2020-04-13,277.14,277.51,271.41,275.66,114839102,261.4241,-0.91,228984005.05
2020-04-14,280.98,284.9,275.5106,283.79,134143406,269.1343,2.95,220829175.35
2020-04-15,277.57,283.9407,275.46,277.76,121775000,263.4157,-2.12,213814400.35
2020-04-16,279.15,280.03,275.76,279.1,131798297,264.6865,0.48,204024460.5
2020-04-17,285.38,287.3,282.4,286.64,146684797,271.8371,2.7,196892601.9
2020-04-20,282.61,286.7912,281.35,281.59,100109297,267.0479,-1.76,184540127.7
2020-04-21,276.73,278.04,272.02,273.04,126385695,258.9394,-3.04,174558151.5
2020-04-22,278.35,281.0,276.91,279.1,93524578,264.6865,2.22,167459655.4
2020-04-23,280.49,283.94,278.75,279.08,104709695,264.6675,-0.01,157723624.55
2020-04-24,280.73,283.7,278.5,282.97,85165953,268.3566,1.39,149100282.35
2020-04-27,285.12,288.27,284.62,287.05,77896609,272.2259,1.44,141778052.65
2020-04-28,291.02,291.4,285.4,285.73,105270000,270.9741,-0.46,138493457.35
2020-04-29,291.53,294.88,290.41,293.21,118745602,278.0678,2.62,134686682.0
2020-04-30,291.71,293.3239,288.59,290.48,122901695,275.4788,-0.93,131354037.05
2020-05-01,285.31,290.6572,281.52,282.79,125180000,268.1859,-2.65,128730016.75
2020-05-04,280.74,283.9,279.13,283.57,80873211,268.9256,0.28,125995617.15
2020-05-05,286.64,289.25,283.7134,286.19,79569938,271.4103,0.92,120752864.05
2020-05-06,288.04,288.46,283.78,284.25,73632633,269.5705,-0.68,114363135.55
2020-05-07,287.75,289.78,287.13,287.68,75250406,272.8234,1.21,110436930.85
2020-05-08,291.09,292.95,289.86,292.44,76622125,277.3376,1.65,104753901.95
2020-05-11,290.34,294.0,289.88,292.5,79514234,277.3945,0.02,102987658.55
2020-05-12,293.79,294.24,286.52,286.67,95870789,271.8655,-1.99,101074027.7
2020-05-13,286.06,287.19,278.965,281.6,144721109,267.0574,-1.77,102221333.15
2020-05-14,278.95,285.11,272.99,284.97,121977906,270.2533,1.2,101730313.6
2020-05-15,282.37,286.33,281.34,286.28,111146305,271.4957,0.46,99953389.0
2020-05-18,293.05,296.75,292.7,295.0,120320203,279.7654,3.05,100963934.3
2020-05-19,294.35,296.205,291.95,291.97,95189320,276.8918,-1.03,99404115.55
2020-05-20,295.82,297.87,295.57,296.93,85861688,281.5957,1.7,99020971.05
2020-05-21,296.79,297.67,293.6886,294.88,78293930,279.6516,-0.69,97700182.8
2020-05-22,294.57,295.63,293.22,295.44,63958199,280.1826,0.19,96639795.1
2020-05-26,301.93,302.19,295.4646,299.08,88951438,283.6347,1.23,97192536.55
2020-05-27,302.12,303.57,296.87,303.53,104817398,287.8548,1.49,97169906.45
2020-05-28,304.65,306.84,302.24,302.97,90767805,287.3238,-0.18,95771016.6
2020-05-29,302.46,304.96,299.47,304.32,119265695,288.604,0.45,95589216.6
2020-06-01,303.62,306.205,303.06,305.55,56779840,289.7705,0.4,92169208.6
2020-06-02,306.55,308.13,305.1,308.08,74267156,292.1699,0.83,91838905.85
